"Code","Name","Region_code","Region_name","Date","Period","adult_beds_open","adult_beds_occupied","adult_beds_available","Percentage_adult_beds_available","Percentage_adult_cc_beds_occupied","last_thursday","Emergency_catchment_pop_2018","cc_beds_per_100000","occupancy_above_85"
"RDE","East Suffolk and North Essex NHS Foundation Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",13,9,4,0.307692307692308,0.692307692307692,2017-04-27,706849,1.83914810659702,"below 85%"
"RDU","Frimley Health NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",24,22,2,0.0833333333333333,0.916666666666667,2017-04-27,825540,2.90718802238535,">= 85%"
"RDZ","The Royal Bournemouth and Christchurch Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",12,7,5,0.416666666666667,0.583333333333333,2017-04-27,263765,4.54950429359468,"below 85%"
"RE9","South Tyneside NHS Foundation Trust","Y54","North of England Commissioning Region",2017-04-01,"April-2017",6,6,0,0,1,2017-04-27,117734,5.09623388316034,">= 85%"
"REF","Royal Cornwall Hospitals NHS Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",15,12,3,0.2,0.8,2017-04-27,452260,3.31667624817583,"below 85%"
"REM","Liverpool University Hospitals NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",23,23,0,0,1,2017-04-27,276518,8.31772253524183,">= 85%"
"REP","Liverpool Women's NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",2,2,0,0,1,2017-04-27,15828,12.6358352287086,">= 85%"
"RET","The Walton Centre NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",20,13,7,0.35,0.65,2017-04-27,17732,112.790435371081,"below 85%"
"RF4","Barking, Havering and Redbridge University Hospitals NHS Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",52,44,8,0.153846153846154,0.846153846153846,2017-04-27,604029,8.60885818396137,"below 85%"
"RFF","Barnsley Hospital NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",11,7,4,0.363636363636364,0.636363636363636,2017-04-27,227127,4.84310539918196,"below 85%"
"RFR","The Rotherham NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",13,11,2,0.153846153846154,0.846153846153846,2017-04-27,212908,6.10592368534766,"below 85%"
"RFS","Chesterfield Royal Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",15,15,0,0,1,2017-04-27,267535,5.60674304296634,">= 85%"
"RGM","Royal Papworth Hospital NHS Foundation Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",39,36,3,0.0769230769230769,0.923076923076923,2017-04-27,21467,181.674197605627,">= 85%"
"RGN","North West Anglia NHS Foundation Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",22,19,3,0.136363636363636,0.863636363636364,2017-04-27,531204,4.14153507880212,">= 85%"
"RGP","James Paget University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",12,10,2,0.166666666666667,0.833333333333333,2017-04-27,207602,5.78029113399678,"below 85%"
"RGQ","Ipswich Hospital NHS Trust","Y55","Midlands and East of England Commissioning Region",2017-04-01,"April-2017",12,10,2,0.166666666666667,0.833333333333333,2017-04-27,NA,NA,"below 85%"
"RGR","West Suffolk NHS Foundation Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",9,5,4,0.444444444444444,0.555555555555556,2017-04-27,268025,3.35789571868296,"below 85%"
"RGT","Cambridge University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",64,50,14,0.21875,0.78125,2017-04-27,526081,12.1654269969834,"below 85%"
"RH8","Royal Devon and Exeter NHS Foundation Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",18,15,3,0.166666666666667,0.833333333333333,2017-04-27,412540,4.36321326416832,"below 85%"
"RHM","University Hospital Southampton NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",109,93,16,0.146788990825688,0.853211009174312,2017-04-27,588542,18.5203434929028,">= 85%"
"RHQ","Sheffield Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",103,88,15,0.145631067961165,0.854368932038835,2017-04-27,581566,17.7108015255362,">= 85%"
"RHU","Portsmouth Hospitals NHS Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",19,15,4,0.210526315789474,0.789473684210526,2017-04-27,582675,3.26082292873386,"below 85%"
"RHW","Royal Berkshire NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",12,12,0,0,1,2017-04-27,458864,2.61515394539559,">= 85%"
"RJ1","Guy's and St Thomas' NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",82,72,10,0.121951219512195,0.878048780487805,2017-04-27,568727,14.4181654818568,">= 85%"
"RJ2","Lewisham and Greenwich NHS Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",38,32,6,0.157894736842105,0.842105263157895,2017-04-27,586700,6.47690472132265,"below 85%"
"RJ6","Croydon Health Services NHS Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",14,8,6,0.428571428571429,0.571428571428571,2017-04-27,282594,4.95410376724205,"below 85%"
"RJ7","St George's University Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",60,57,3,0.05,0.95,2017-04-27,617081,9.72319679264148,">= 85%"
"RJC","South Warwickshire NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",7,3,4,0.571428571428571,0.428571428571429,2017-04-27,236451,2.96044423580361,"below 85%"
"RJE","University Hospitals of North Midlands NHS Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",80,72,8,0.1,0.9,2017-04-27,689290,11.6061454540179,">= 85%"
"RJF","Burton Hospitals NHS Foundation Trust","Y55","Midlands and East of England Commissioning Region",2017-04-01,"April-2017",10,7,3,0.3,0.7,2017-04-27,NA,NA,"below 85%"
"RJL","Northern Lincolnshire and Goole NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",21,19,2,0.0952380952380952,0.904761904761905,2017-04-27,371278,5.65613906560583,">= 85%"
"RJN","East Cheshire NHS Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",6,4,2,0.333333333333333,0.666666666666667,2017-04-27,140205,4.27944795121429,"below 85%"
"RJR","Countess of Chester Hospital NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",15,11,4,0.266666666666667,0.733333333333333,2017-04-27,198860,7.54299507190989,"below 85%"
"RJZ","King's College Hospital NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",96,94,2,0.0208333333333333,0.979166666666667,2017-04-27,662737,14.4853840965572,">= 85%"
"RK5","Sherwood Forest Hospitals NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",12,9,3,0.25,0.75,2017-04-27,329250,3.64464692482916,"below 85%"
"RK9","University Hospitals Plymouth NHS Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",42,36,6,0.142857142857143,0.857142857142857,2017-04-27,478269,8.78166889344699,">= 85%"
"RKB","University Hospitals Coventry and Warwickshire NHS Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",37,34,3,0.0810810810810811,0.918918918918919,2017-04-27,594552,6.22317307821688,">= 85%"
"RKE","Whittington Health NHS Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",15,10,5,0.333333333333333,0.666666666666667,2017-04-27,217447,6.89823267278923,"below 85%"
"RL1","The Robert Jones and Agnes Hunt Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",5,5,0,0,1,2017-04-27,2282,219.106047326906,">= 85%"
"RL4","The Royal Wolverhampton NHS Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",28,16,12,0.428571428571429,0.571428571428571,2017-04-27,405228,6.90969034716258,"below 85%"
"RLN","City Hospitals Sunderland NHS Foundation Trust","Y54","North of England Commissioning Region",2017-04-01,"April-2017",18,15,3,0.166666666666667,0.833333333333333,2017-04-27,305331,5.89524155752282,"below 85%"
"RLQ","Wye Valley NHS Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",6,6,0,0,1,2017-04-27,184991,3.24340103032039,">= 85%"
"RLT","George Eliot Hospital NHS Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",8,7,1,0.125,0.875,2017-04-27,134180,5.96214040840662,">= 85%"
"RM1","Norfolk and Norwich University Hospitals NHS Foundation Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",24,20,4,0.166666666666667,0.833333333333333,2017-04-27,612116,3.92082546445445,"below 85%"
"RM3","Salford Royal NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",45,37,8,0.177777777777778,0.822222222222222,2017-04-27,301533,14.9237396901832,"below 85%"
"RMC","Bolton NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",18,14,4,0.222222222222222,0.777777777777778,2017-04-27,304873,5.9040977718591,"below 85%"
"RMP","Tameside and Glossop Integrated Care NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",9,8,1,0.111111111111111,0.888888888888889,2017-04-27,190809,4.71675864346021,">= 85%"
"RN3","Great Western Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",12,10,2,0.166666666666667,0.833333333333333,2017-04-27,387282,3.09851735944351,"below 85%"
"RN5","Hampshire Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",23,16,7,0.304347826086957,0.695652173913043,2017-04-27,440874,5.21691004686146,"below 85%"
"RN7","Dartford and Gravesham NHS Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",9,9,0,0,1,2017-04-27,311774,2.88670639629988,">= 85%"
"RNA","The Dudley Group NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",20,20,0,0,1,2017-04-27,367453,5.44287296606641,">= 85%"
"RNL","North Cumbria University Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",15,9,6,0.4,0.6,2017-04-27,306437,4.89497025489742,"below 85%"
"RNQ","Kettering General Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",12,10,2,0.166666666666667,0.833333333333333,2017-04-27,299501,4.00666441848274,"below 85%"
"RNS","Northampton General Hospital NHS Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",16,10,6,0.375,0.625,2017-04-27,376889,4.2452817673108,"below 85%"
"RNZ","Salisbury NHS Foundation Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",10,10,0,0,1,2017-04-27,230438,4.33956205139777,">= 85%"
"RP4","Great Ormond Street Hospital For Children NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",0,0,0,NA,NA,2017-04-27,13614,0,NA
"RP5","Doncaster and Bassetlaw Teaching Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",25,23,2,0.08,0.92,2017-04-27,431507,5.79364877047186,">= 85%"
"RPA","Medway NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",29,27,2,0.0689655172413793,0.931034482758621,2017-04-27,361630,8.01924619085806,">= 85%"
"RPC","Queen Victoria Hospital NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",3,3,0,0,1,2017-04-27,111553,2.68930463546476,">= 85%"
"RPY","The Royal Marsden NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",16,16,0,0,1,2017-04-27,27603,57.9647139803645,">= 85%"
"RQ3","Birmingham Women's and Children's NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",4,4,0,0,1,2017-04-27,196875,2.03174603174603,">= 85%"
"RQ6","Royal Liverpool and Broadgreen University Hospitals NHS Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",35,33,2,0.0571428571428571,0.942857142857143,2017-04-27,292212,11.9776053002615,">= 85%"
"RQ8","Mid Essex Hospital Services NHS Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",28,25,3,0.107142857142857,0.892857142857143,2017-04-27,431539,6.48840545118749,">= 85%"
"RQM","Chelsea and Westminster Hospital NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",19,16,3,0.157894736842105,0.842105263157895,2017-04-27,646794,2.93756590197188,"below 85%"
"RQW","The Princess Alexandra Hospital NHS Trust","Y61","East of England Commissioning Region",2017-04-01,"April-2017",10,9,1,0.1,0.9,2017-04-27,286538,3.4899385072835,">= 85%"
"RQX","Homerton University Hospital NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",9,8,1,0.111111111111111,0.888888888888889,2017-04-27,249717,3.60407981835438,">= 85%"
"RR1","Heart of England NHS Foundation Trust","Y55","Midlands and East of England Commissioning Region",2017-04-01,"April-2017",29,27,2,0.0689655172413793,0.931034482758621,2017-04-27,NA,NA,">= 85%"
"RR7","Gateshead Health NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",14,12,2,0.142857142857143,0.857142857142857,2017-04-27,184567,7.58532131962919,">= 85%"
"RR8","Leeds Teaching Hospitals NHS Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",104,70,34,0.326923076923077,0.673076923076923,2017-04-27,789733,13.1690077532533,"below 85%"
"RRF","Wrightington, Wigan and Leigh NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",11,8,3,0.272727272727273,0.727272727272727,2017-04-27,257238,4.27619558541118,"below 85%"
"RRJ","The Royal Orthopaedic Hospital NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",8,6,2,0.25,0.75,2017-04-27,3691,216.743429964779,"below 85%"
"RRK","University Hospitals Birmingham NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",72,72,0,0,1,2017-04-27,1267489,5.68052267120267,">= 85%"
"RRV","University College London Hospitals NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",60,58,2,0.0333333333333333,0.966666666666667,2017-04-27,446948,13.4243804648415,">= 85%"
"RT3","Royal Brompton & Harefield NHS Foundation Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",102,66,36,0.352941176470588,0.647058823529412,2017-04-27,47871,213.072632700382,"below 85%"
"RTD","The Newcastle Upon Tyne Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",86,59,27,0.313953488372093,0.686046511627907,2017-04-27,542610,15.8493208750299,"below 85%"
"RTE","Gloucestershire Hospitals NHS Foundation Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",19,18,1,0.0526315789473684,0.947368421052632,2017-04-27,582850,3.25984387063567,">= 85%"
"RTF","Northumbria Healthcare NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",28,22,6,0.214285714285714,0.785714285714286,2017-04-27,407825,6.86568994053822,"below 85%"
"RTG","University Hospitals of Derby and Burton NHS Foundation Trust","Y60","Midlands Commissioning Region",2017-04-01,"April-2017",44,34,10,0.227272727272727,0.772727272727273,2017-04-27,779796,5.64250137215374,"below 85%"
"RTH","Oxford University Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",54,49,5,0.0925925925925926,0.907407407407407,2017-04-27,772661,6.98883468946925,">= 85%"
"RTK","Ashford and St Peter's Hospitals NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",13,5,8,0.615384615384615,0.384615384615385,2017-04-27,279313,4.65427674329516,"below 85%"
"RTP","Surrey and Sussex Healthcare NHS Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",16,14,2,0.125,0.875,2017-04-27,382364,4.18449435616324,">= 85%"
"RTR","South Tees Hospitals NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",65,60,5,0.0769230769230769,0.923076923076923,2017-04-27,453552,14.3313225385402,">= 85%"
"RTX","University Hospitals of Morecambe Bay NHS Foundation Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",14,13,1,0.0714285714285714,0.928571428571429,2017-04-27,328870,4.25700124669322,">= 85%"
"RVJ","North Bristol NHS Trust","Y58","South West Commissioning Region",2017-04-01,"April-2017",40,35,5,0.125,0.875,2017-04-27,440518,9.0802191964914,">= 85%"
"RVR","Epsom and St Helier University Hospitals NHS Trust","Y56","London Commissioning Region",2017-04-01,"April-2017",21,16,5,0.238095238095238,0.761904761904762,2017-04-27,384032,5.4682943088076,"below 85%"
"RVV","East Kent Hospitals University NHS Foundation Trust","Y59","South East Commissioning Region",2017-04-01,"April-2017",27,21,6,0.222222222222222,0.777777777777778,2017-04-27,682391,3.95667586471686,"below 85%"
"RVW","North Tees and Hartlepool NHS Foundation Trust","Y63","North East and Yorkshire Commissioning Region",2017-04-01,"April-2017",16,12,4,0.25,0.75,2017-04-27,301825,5.30108506584942,"below 85%"
"RVY","Southport and Ormskirk Hospital NHS Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",11,11,0,0,1,2017-04-27,191822,5.73448301029079,">= 85%"
"RW6","Pennine Acute Hospitals NHS Trust","Y62","North West Commissioning Region",2017-04-01,"April-2017",34,27,7,0.205882352941176,0.794117647058823,2017-04-27,678855,5.00843331786611,"below 85%"
